key,comp_level,set_number,match_number,team_key,a_Proc,start_Pos_5isBlue,a_reefAlgae,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,a_L3,end_Pos,a_L4,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_L2,stuck_on_alg,a_Leave,a_Net,no_show,r1,b2,b3,ba_redscore,ba_bluescore,r2,r3,b1,ba_winning_alliance,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoCoralCount
2025pncmp_qm17,qm,1,17,frc4043,0,5,0,0,0,0,1,0,0,0,4,2,0,0,Deep Climb,2,very slow automode but accurate coral placement.,attempted net but missed twice and grabbed rebound both times and ultimately decided to eject. accurate coral placement tho,managed to deep climb pretty early and pretty comfortably.,naman,0,0,1,0,0,frc4043,frc955,frc6831,186,156,frc4512,frc360,frc4513,red,35,Yes,Yes,Yes,9,44,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,1,5,0,35,116,142,186,1,0,10,1,5
2025pncmp_qm17,qm,1,17,frc4512,0,3,0,0,0,0,1,0,0,6,3,2,0,0,Park,1,The made one missed one,They were really fast but not reliable. They score super well,"They parked last minute, with coral posetion",Aarush V,0,0,1,0,0,frc4043,frc955,frc6831,186,156,frc4512,frc360,frc4513,red,35,Yes,Yes,Yes,9,44,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,1,5,0,35,116,142,186,1,0,10,1,5
2025pncmp_qm17,qm,1,17,frc360,0,2,0,0,0,0,0,0,0,2,4,2,0,0,Park,2,Aligning for L4 is slow,"Seemed to prioritize lower levels other than L1. L4 scoring may not be reliable, is not fast.",Park only on corner,Sam,0,0,1,0,0,frc4043,frc955,frc6831,186,156,frc4512,frc360,frc4513,red,35,Yes,Yes,Yes,9,44,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,1,5,0,35,116,142,186,1,0,10,1,5
2025pncmp_qm17,qm,1,17,frc4513,0,4,0,0,0,0,2,0,0,4,2,4,3,0,Deep Climb,1,missed L4,"missed 1 L4, kina accurate,",deep cage is kind of fast ,cayden,0,0,1,0,0,frc4043,frc955,frc6831,186,156,frc4512,frc360,frc4513,red,14,Yes,Yes,Yes,9,23,1,0,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,1,3,0,32,113,133,156,0,0,4,1,3
2025pncmp_qm17,qm,1,17,frc955,0,3,1,0,0,5,0,0,0,3,0,2,2,0,Park,0,made one and a stoped,"very slow, and takes a while to align",Parked last second with coral possessions ,Aarush,0,0,1,0,0,frc4043,frc955,frc6831,186,156,frc4512,frc360,frc4513,red,14,Yes,Yes,Yes,9,23,1,0,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,1,3,0,32,113,133,156,0,0,4,1,3
2025pncmp_qm17,qm,1,17,frc6831,0,2,0,2,0,0,1,0,0,0,4,1,0,0,Park,0,Slow but accurate ,quite consistent with placing ,Did not seem to attempt climb,Aw,0,0,1,0,0,frc4043,frc955,frc6831,186,156,frc4512,frc360,frc4513,red,14,Yes,Yes,Yes,9,23,1,0,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,1,3,0,32,113,133,156,0,0,4,1,3
2025pncmp_qm18,qm,1,18,frc2976,0,4,0,0,1,0,0,0,0,0,0,0,0,0,None,0,attempted two coral but missed both,played decent defense but didn't affect the other team much,failed to park even tho they weren't preoccupied with anything.,naman,0,0,1,0,0,frc2976,frc4131,frc9036,118,172,frc9446,frc488,frc3663,blue,14,Yes,Yes,Yes,9,23,0,1,1,0,None,None,None,0,0,0,0,0,0,6,2,0,18,59,95,118,2,0,36,1,2
2025pncmp_qm18,qm,1,18,frc9446,0,1,0,0,0,0,0,0,0,1,0,3,1,0,None,0,tried to place and remove algae but missed both,really slow and unreliable. Basically just wilsonvilles robot but slower and unrliable. dnp,kept scoring,Aarush V,0,0,1,0,0,frc2976,frc4131,frc9036,118,172,frc9446,frc488,frc3663,blue,14,Yes,Yes,Yes,9,23,0,1,1,0,None,None,None,0,0,0,0,0,0,6,2,0,18,59,95,118,2,0,36,1,2
2025pncmp_qm18,qm,1,18,frc488,0,1,0,0,0,0,4,0,1,3,5,2,1,0,None,2,"Auto was relatively smooth, scored two coral on l4, collected one from station, almost scored 3 coral on l4.","Scored on all 4 levels, mostly l3, cycle time was relatively fast, at around 8 seconds, and placing seems more accurate than before. Also cycled some algae, removed 4 and put one into the processor pretty reliably.",Didn't climb or park as they were still attempting to place more coral on the reef.,Dev Sharma,0,0,1,0,0,frc2976,frc4131,frc9036,118,172,frc9446,frc488,frc3663,blue,14,Yes,Yes,Yes,9,23,0,1,1,0,None,None,None,0,0,0,0,0,0,6,2,0,18,59,95,118,2,0,36,1,2
2025pncmp_qm18,qm,1,18,frc3663,0,4,0,0,0,0,1,0,0,6,2,3,1,0,Deep Climb,0,missed all coral,"accurate at placing coral, missed 1-2 coral, can do L1 doesn't look reliable, ",easy at deep cage,cayden,0,0,1,0,0,frc2976,frc4131,frc9036,118,172,frc9446,frc488,frc3663,blue,6,Yes,Yes,Yes,9,15,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,2,6,0,25,97,157,172,6,0,44,1,2
2025pncmp_qm18,qm,1,18,frc4131,0,2,0,1,0,0,0,0,7,0,0,0,0,0,Deep Climb,0,Pushed a coral into L1 then stopped,just focused on alage. Could not get of reef or score in barge. Only alage ground collect into the processor. They scored in the wrong processor once.,were able to climb kind of fast ,Hendrix Day,0,0,1,0,0,frc2976,frc4131,frc9036,118,172,frc9446,frc488,frc3663,blue,6,Yes,Yes,Yes,9,15,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,2,6,0,25,97,157,172,6,0,44,1,2
2025pncmp_qm18,qm,1,18,frc9036,0,3,0,1,0,0,3,0,0,3,4,1,2,0,Park,0,Went forward place preloaded coral,Consistently placed missed a few times,attempt to shallow climb ran out of time,Aw,0,0,1,0,0,frc2976,frc4131,frc9036,118,172,frc9446,frc488,frc3663,blue,6,Yes,Yes,Yes,9,15,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,2,6,0,25,97,157,172,6,0,44,1,2
2025pncmp_qm19,qm,1,19,frc6343,0,5,0,0,0,0,1,0,0,1,5,2,0,0,Deep Climb,1,decent auto with only one coral and kinda slow ngl,efficient algae removal and accurate coral placement.,successfully deep climbed although they went to the barge at 25 seconds left so a little early but nevertheless they climbed.,naman,0,0,1,0,0,frc6343,frc2910,frc2046,161,265,frc7034,frc948,frc2412,blue,28,Yes,Yes,Yes,9,37,1,0,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,2,3,0,32,100,124,161,0,0,8,1,4
2025pncmp_qm19,qm,1,19,frc7034,0,5,0,0,0,0,1,0,0,2,4,1,1,0,Deep Climb,2,made 2 out of three due to alignment issues,fast but only 80% reliable. ,very fast climb,Aarush,0,0,1,0,0,frc6343,frc2910,frc2046,161,265,frc7034,frc948,frc2412,blue,28,Yes,Yes,Yes,9,37,1,0,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,2,3,0,32,100,124,161,0,0,8,1,4
2025pncmp_qm19,qm,1,19,frc948,0,3,0,0,0,0,0,0,0,3,0,3,5,0,Deep Climb,0,Just moved forward and didn't do anything else,"Cycled coral, was pretty quick and scored 11 coral in total. Had reliable l2 scoring, but slower l4 scoring. Human feeding/collection was also a little unreliable and had a lower success rate.","Was able to deep climb, but barely off the ground.",Dev Sharma,0,0,1,0,0,frc6343,frc2910,frc2046,161,265,frc7034,frc948,frc2412,blue,28,Yes,Yes,Yes,9,37,1,0,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,2,3,0,32,100,124,161,0,0,8,1,4
2025pncmp_qm19,qm,1,19,frc2412,0,5,0,0,0,0,0,0,0,2,2,3,1,0,Park,2,Only went for two coral auto,"Seemed to strategize well with partners(2910) to prioritize lower level scoring. Design of end affector means a failed score doesn't necessarily drop the coral, they can quickly reattempt ",Attempted climb but ran out of time?,Sam,0,0,1,0,0,frc6343,frc2910,frc2046,161,265,frc7034,frc948,frc2412,blue,61,Yes,Yes,Yes,9,70,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,9,6,0,46,121,195,265,2,0,48,1,9
2025pncmp_qm19,qm,1,19,frc2910,0,1,0,0,0,0,3,8,0,3,3,3,2,2,Deep Climb,2,Very good and fast. 4 coral takes ground coral with alage on top,"really good at alage, were able to collect and score in the barge consistently and fast. Also really good coral, fast ground collect, fast placing and fast transition. Or of the best bots in this comp",kept scoring and then got to climb 3 second climb,Hendrix Day,0,0,1,0,0,frc6343,frc2910,frc2046,161,265,frc7034,frc948,frc2412,blue,61,Yes,Yes,Yes,9,70,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,9,6,0,46,121,195,265,2,0,48,1,9
2025pncmp_qm19,qm,1,19,frc2046,0,2,0,0,0,0,1,3,1,3,3,2,3,0,Deep Climb,3,very accurate and quick,"incredibly consistent, quick, and accurate ",Very quick to line up and climb,aw,0,0,1,0,0,frc6343,frc2910,frc2046,161,265,frc7034,frc948,frc2412,blue,61,Yes,Yes,Yes,9,70,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,9,6,0,46,121,195,265,2,0,48,1,9
2025pncmp_qm2,qm,1,2,frc948,0,3,0,0,0,0,2,0,0,2,2,0,5,0,Park,0,nothing special with the automode,decent robot with good coral scoring capabilities and fast ground collect.,just parked nothin special. i believe the attempted to climb but ran out of time.,naman,0,0,1,0,0,frc948,frc3663,frc9442,178,215,frc5468,frc4043,frc3218,blue,35,Yes,Yes,Yes,9,44,1,0,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,0,3,0,35,108,134,178,0,0,0,1,5
2025pncmp_qm2,qm,1,2,frc5468,0,4,0,0,0,0,0,0,0,3,7,4,0,0,Deep Climb,3,really reliable and smooth,"fast and reliable, able to place everywhere really quickly. Only missed once",Climbed really fast and spent 7 sec in the air,Aarush V,0,0,1,0,0,frc948,frc3663,frc9442,178,215,frc5468,frc4043,frc3218,blue,35,Yes,Yes,Yes,9,44,1,0,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,0,3,0,35,108,134,178,0,0,0,1,5
2025pncmp_qm2,qm,1,2,frc4043,0,5,0,0,0,0,0,0,0,2,0,5,0,0,Deep Climb,2,"Auto was ok, robot moved slowly but smoothly, placed one coral on l4, collected one from the station, placed on l4, ran out of time to collect a third one.","Mainly focused on coral cycles on level 2 (5 coral), and 2 coral on l4. Placing cycles were somewhat slow, and station collect was unreliable, as it took on average, 3-4 tries to get the coral in the robot. However, placing accuracy was not bad.","Drove to barge early, as it took them around 12 seconds for them to position and deep climb.",Dev Sharma,0,0,1,0,0,frc948,frc3663,frc9442,178,215,frc5468,frc4043,frc3218,blue,35,Yes,Yes,Yes,9,44,1,0,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,0,3,0,35,108,134,178,0,0,0,1,5
2025pncmp_qm2,qm,1,2,frc3218,0,3,1,0,0,0,2,0,0,2,5,1,0,0,Deep Climb,1,looked try to remove 2nd algae ,"pretty fast at coral cycles, missed 1 L4, ","Very slow at deep cage, climbed at 25sec ",cayden,0,0,1,0,0,frc948,frc3663,frc9442,178,215,frc5468,frc4043,frc3218,blue,31,Yes,Yes,Yes,9,40,1,0,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,5,6,0,39,129,175,215,0,0,20,1,5
2025pncmp_qm2,qm,1,2,frc3663,0,2,0,0,0,0,2,5,0,3,1,1,4,0,Deep Climb,2,"They were very good and fast, the were able to score 2coral but missed one, they collected a 4th coral though.",they were able to do coral fast and score algae in the barge. Cycle times 4 to 6 seconds ifsmooth to near reef. Longer if they had to go around or another robot got in their way,"good, fast climb. Took less than ten seconds to climb",Hendrix DAY,0,0,1,0,0,frc948,frc3663,frc9442,178,215,frc5468,frc4043,frc3218,blue,31,Yes,Yes,Yes,9,40,1,0,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,5,6,0,39,129,175,215,0,0,20,1,5
2025pncmp_qm2,qm,1,2,frc9442,0,5,0,0,0,0,1,0,0,5,6,7,0,0,Park,1,"Had a 3 coral auto, one preloaded and placed the other two ground intake from the pre set ones, both ended up slipping out of grabber and not placing. ","Tried to score in barge but ended up missing, had an algae and coral at the same time and was able to eject algae off, Missed 1 coral in total, ground intake and grabber work well in sync togther, fast at placing",continued cycling coral until last 4 ish seconds and the parked,Avani Patel,0,0,1,0,0,frc948,frc3663,frc9442,178,215,frc5468,frc4043,frc3218,blue,31,Yes,Yes,Yes,9,40,1,0,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,5,6,0,39,129,175,215,0,0,20,1,5
2025pncmp_qm20,qm,1,20,frc5937,0,3,1,0,1,0,0,6,0,0,0,0,0,0,Deep Climb,0,missed l1 and removed an algae but dropped the algae as they attempted to shoot in net.,great shots into the net but other than that not much.,deep climb was super low so a little iffy.,naman,0,0,1,0,0,frc5937,frc4469,frc9023,176,202,frc2557,frc10079,frc9567,blue,27,Yes,Yes,Yes,9,36,1,1,1,14,DeepCage,Parked,None,0,0,0,0,0,0,12,3,1,22,66,140,176,2,0,60,1,5
2025pncmp_qm20,qm,1,20,frc2557,0,4,0,2,0,0,3,4,0,0,0,0,4,0,Deep Climb,0,"they scored 2, close to three","They are kinda slow, very reliable placement of coral and algae, but can only score l1","barely climbed, went in at 10 sec",Aarush V,0,0,1,0,0,frc5937,frc4469,frc9023,176,202,frc2557,frc10079,frc9567,blue,27,Yes,Yes,Yes,9,36,1,1,1,14,DeepCage,Parked,None,0,0,0,0,0,0,12,3,1,22,66,140,176,2,0,60,1,5
2025pncmp_qm20,qm,1,20,frc10079,0,4,0,0,0,7,0,0,0,6,5,0,0,0,None,3,"Auto was good, scored 3 coral on l4 pretty quick","Ran coral cycles, 6 on l4 and 5 on l3, placing was pretty reliable, and so was station collect. Missed 2-3 coral places however, but transition from collection into placing looked smooth. Solid coral bot.","Didn't climb or park as they were still placing, don't think they can climb.",Dev Sharma,0,0,1,0,0,frc5937,frc4469,frc9023,176,202,frc2557,frc10079,frc9567,blue,27,Yes,Yes,Yes,9,36,1,1,1,14,DeepCage,Parked,None,0,0,0,0,0,0,12,3,1,22,66,140,176,2,0,60,1,5
2025pncmp_qm20,qm,1,20,frc9567,0,3,1,1,0,0,0,0,3,0,0,0,0,0,Park,0,Only coral scored is the preloaded L1 coral. Nearly didn't get the algae it removed.,Processor algae only bot. Pretty slow.,No climber. Parked deep inside endgame zone.,Sam,0,0,1,0,0,frc5937,frc4469,frc9023,176,202,frc2557,frc10079,frc9567,blue,31,Yes,Yes,Yes,9,40,0,1,1,6,ShallowCage,None,None,0,6,0,0,0,0,3,5,0,33,114,156,202,4,0,36,1,5
2025pncmp_qm20,qm,1,20,frc4469,0,4,0,0,0,0,2,1,0,5,4,1,0,0,None,1,Their auto was weird they only got one but they collected one more then stopped,the were able to do alage and coral. Ground collect but they were kind of slow at transitioning and placing. They can score on barge but it was inconsistent,they just kept scoring.,Hendrix Day,0,0,1,0,0,frc5937,frc4469,frc9023,176,202,frc2557,frc10079,frc9567,blue,31,Yes,Yes,Yes,9,40,0,1,1,6,ShallowCage,None,None,0,6,0,0,0,0,3,5,0,33,114,156,202,4,0,36,1,5
2025pncmp_qm20,qm,1,20,frc9023,0,2,0,0,0,0,2,0,1,4,3,4,0,0,None,3,Very consistent and accurate ,very accurate and consistent with coral placing,made no attempt ,Aw,0,0,1,0,0,frc5937,frc4469,frc9023,176,202,frc2557,frc10079,frc9567,blue,31,Yes,Yes,Yes,9,40,0,1,1,6,ShallowCage,None,None,0,6,0,0,0,0,3,5,0,33,114,156,202,4,0,36,1,5
2025pncmp_qm21,qm,1,21,frc2930,0,4,0,0,0,0,1,0,0,2,4,7,3,0,Deep Climb,2,great automode with two on l4 scored.,extremely fast and versatile with coral scored on all levels and an abundance of cycles completed,deep climbed with a few seconds to spare,naman,0,0,1,0,0,frc2930,frc4061,frc3636,168,135,frc492,frc3218,frc4125,red,35,Yes,Yes,Yes,9,44,1,1,1,14,DeepCage,Parked,None,0,0,0,0,0,0,0,6,0,31,92,124,168,3,0,18,1,5
2025pncmp_qm21,qm,1,21,frc492,0,3,0,0,0,0,1,0,0,2,2,3,1,0,Deep Climb,1,placed one then a stoped,"removed in a second, but l1 is very unreliable. Overall a decent speed, but not the best",deep climbed with 3 seconds to spare,Aarush,0,0,1,0,0,frc2930,frc4061,frc3636,168,135,frc492,frc3218,frc4125,red,35,Yes,Yes,Yes,9,44,1,1,1,14,DeepCage,Parked,None,0,0,0,0,0,0,0,6,0,31,92,124,168,3,0,18,1,5
2025pncmp_qm21,qm,1,21,frc3218,0,2,1,0,0,0,2,0,3,2,1,1,0,0,None,2,"Auto was good, placed two coral on l4 and removed an algae relatively quick.","Scored 4 coral on the reef, removed two from the reef, and ground collected algae and placed two in the processor. Seems well rounded. Placing time is somewhat slow though, leading for slower cycle times (around 8-9 seconds).","Tried to deep climb at first, but kept on having to reposition, and instead decided to put one more algae in the processor.",Dev Sharma,0,0,1,0,0,frc2930,frc4061,frc3636,168,135,frc492,frc3218,frc4125,red,35,Yes,Yes,Yes,9,44,1,1,1,14,DeepCage,Parked,None,0,0,0,0,0,0,0,6,0,31,92,124,168,3,0,18,1,5
2025pncmp_qm21,qm,1,21,frc4125,0,3,0,0,1,0,0,1,0,0,0,0,0,0,None,0,Attempted a coral score but missed,"Defended reasonably well, then is last minute of game scored algae in barge. Barge scoring requires manual alignment is is neither fast nor reliable.",Attempted another barge algae and ran out of time to park.,Sam,0,0,1,0,0,frc2930,frc4061,frc3636,168,135,frc492,frc3218,frc4125,red,20,Yes,Yes,Yes,9,29,0,0,0,0,None,None,None,0,0,0,0,0,0,4,1,0,26,90,106,135,0,0,16,1,3
2025pncmp_qm21,qm,1,21,frc4061,0,4,1,0,0,0,1,0,0,0,4,4,2,1,None,0,Their auto is okay they were able to remove an alage an score coral at the same time. They also collected one coral,"station collect, no alge collect only removal. They focused coral in this match. The were pretty good at it but focused l2 and l3. Were kind of fast but their cycles were around 15-20 seconds.",the just kept scoring,Hendrix Day,0,0,1,0,0,frc2930,frc4061,frc3636,168,135,frc492,frc3218,frc4125,red,20,Yes,Yes,Yes,9,29,0,0,0,0,None,None,None,0,0,0,0,0,0,4,1,0,26,90,106,135,0,0,16,1,3
2025pncmp_qm21,qm,1,21,frc3636,0,4,0,0,0,0,0,1,0,10,0,2,1,0,None,2,almost made another but ran out of time,very consistent few misses,made no attempt ,aw,0,0,1,0,0,frc2930,frc4061,frc3636,168,135,frc492,frc3218,frc4125,red,20,Yes,Yes,Yes,9,29,0,0,0,0,None,None,None,0,0,0,0,0,0,4,1,0,26,90,106,135,0,0,16,1,3
2025pncmp_qm22,qm,1,22,frc4915,0,4,0,0,0,0,1,0,0,4,4,4,0,0,Park,1,only got one coral on auto because it malfunctioned but i believe they're capable of three coral on auto,very versatile robot with great contributions made to the alliance,attempted deep climb but ran out of time.,naman,0,0,1,0,0,frc4915,frc1540,frc4450,119,207,frc997,frc2147,frc4512,blue,21,Yes,Yes,Yes,9,30,0,1,1,4,Parked,Parked,None,0,0,0,0,0,0,2,2,0,20,65,89,119,2,0,20,1,3
2025pncmp_qm22,qm,1,22,frc997,0,4,0,0,0,4,0,0,0,2,0,0,0,0,None,1,they placed one then a stop,They spent their time spinning in circlkes and aimlessly wandering,kept wandering,Aarush V,0,0,0,0,0,frc4915,frc1540,frc4450,119,207,frc997,frc2147,frc4512,blue,21,Yes,Yes,Yes,9,30,0,1,1,4,Parked,Parked,None,0,0,0,0,0,0,2,2,0,20,65,89,119,2,0,20,1,3
2025pncmp_qm22,qm,1,22,frc2147,0,3,1,0,0,0,2,0,2,0,3,0,1,0,None,1,"Placed one coral on l4, and removed one algae, but didn't do anything else, tried to put in barge but algae slipped out of robot.","Mostly removed algae(2), and put two algae in the processor, which looked pretty reliable.",Didn't have space to park or climb.,Dev Sharma,0,0,1,0,0,frc4915,frc1540,frc4450,119,207,frc997,frc2147,frc4512,blue,21,Yes,Yes,Yes,9,30,0,1,1,4,Parked,Parked,None,0,0,0,0,0,0,2,2,0,20,65,89,119,2,0,20,1,3
2025pncmp_qm22,qm,1,22,frc4512,0,1,0,0,0,0,1,1,0,2,2,4,0,0,Park,3,"really a 3.5 coral auto, they're fast",Prioritized lower level scoring,Ran out of time for climb,Sam,0,0,1,0,0,frc4915,frc1540,frc4450,119,207,frc997,frc2147,frc4512,blue,49,Yes,Yes,Yes,9,58,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,4,6,0,35,105,149,207,2,0,28,1,7
2025pncmp_qm22,qm,1,22,frc1540,0,4,0,0,0,0,1,0,0,4,4,4,1,0,Deep Climb,3,Their auto was great they scored 3 and were 1-2 seconds away from another.,just removed alagethis match. Their coral was pretty good they took 6-8 seconds on most cycles. They were slowed down a little bit because the coral were a little farther away from the reef.,8 second climb no complications.,Hendrix Day,0,0,1,0,0,frc4915,frc1540,frc4450,119,207,frc997,frc2147,frc4512,blue,49,Yes,Yes,Yes,9,58,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,4,6,0,35,105,149,207,2,0,28,1,7
2025pncmp_qm22,qm,1,22,frc4450,0,3,1,0,0,0,2,0,2,0,3,2,0,0,Park,1,attempted a 2nd algae but didn't pick up,very slow at coral cycles,"climbs at 30sec, and fails to get up, park",cayden,0,0,1,1,0,frc4915,frc1540,frc4450,119,207,frc997,frc2147,frc4512,blue,49,Yes,Yes,Yes,9,58,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,4,6,0,35,105,149,207,2,0,28,1,7
2025pncmp_qm23,qm,1,23,frc2471,0,2,1,0,0,0,1,0,0,4,4,1,1,0,Deep Climb,0,removed an algae,great coral placement on all levels and very versatile in that field along with algae removal,capable of deep climb fast,naman,0,0,1,0,0,frc2471,frc1318,frc955,160,179,frc5468,frc3826,frc6696,blue,30,Yes,Yes,Yes,9,39,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,0,2,2,27,95,121,160,0,0,0,1,5
2025pncmp_qm23,qm,1,23,frc5468,0,1,0,0,0,0,1,0,0,6,4,4,0,0,Deep Climb,3,"3 coral auto, very fast","very fast and reliable, did not miss",5 sec deep climb,Aarush V,0,0,1,0,0,frc2471,frc1318,frc955,160,179,frc5468,frc3826,frc6696,blue,30,Yes,Yes,Yes,9,39,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,0,2,2,27,95,121,160,0,0,0,1,5
2025pncmp_qm23,qm,1,23,frc3826,0,3,0,1,1,0,0,0,0,0,0,0,0,0,Park,0,Moved forward really slow and placed one coral on l1.,"Played defense- didn't play good defense as they were kind of moving around randomly, also had a bad reaction time and let most of the opponents score points.","Parked, and didn't try to climb.",Dev Sharma,0,0,1,0,0,frc2471,frc1318,frc955,160,179,frc5468,frc3826,frc6696,blue,30,Yes,Yes,Yes,9,39,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,0,2,2,27,95,121,160,0,0,0,1,5
2025pncmp_qm23,qm,1,23,frc6696,0,3,1,0,0,0,1,1,0,2,5,2,1,0,Park,1,place L4 than barge ,"Very accurate, a little slow at collecting, ",park,Cayden,0,0,1,1,0,frc2471,frc1318,frc955,160,179,frc5468,frc3826,frc6696,blue,28,Yes,Yes,Yes,9,37,0,0,1,6,Parked,Parked,Parked,0,12,0,0,0,0,4,5,0,33,108,130,179,0,0,16,1,4
2025pncmp_qm23,qm,1,23,frc1318,0,4,0,0,0,0,1,1,0,2,5,2,4,0,Deep Climb,2,Good auto almost scored 3 just ran out of time ,they were a solid bot. Were able to score in the net. 10 second cycles score on all levels good. Also consistent and did not miss.,were able to climb,,0,0,0,0,0,frc2471,frc1318,frc955,160,179,frc5468,frc3826,frc6696,blue,28,Yes,Yes,Yes,9,37,0,0,1,6,Parked,Parked,Parked,0,12,0,0,0,0,4,5,0,33,108,130,179,0,0,16,1,4
2025pncmp_qm23,qm,1,23,frc955,0,2,0,0,1,0,2,0,0,5,1,0,0,0,Park,1,Missed 2 ,intake broke so played d,,Aa,0,0,0,0,0,frc2471,frc1318,frc955,160,179,frc5468,frc3826,frc6696,blue,28,Yes,Yes,Yes,9,37,0,0,1,6,Parked,Parked,Parked,0,12,0,0,0,0,4,5,0,33,108,130,179,0,0,16,1,4
2025pncmp_qm24,qm,1,24,frc957,0,3,1,0,0,0,1,0,0,2,1,2,0,0,Park,0,I believe they malfunctioned during autonomous,they were frozen for a period of time but came back and did decent,just parked,naman,0,0,1,0,0,frc957,frc10416,frc2522,173,149,frc4043,frc1425,frc3574,red,35,Yes,Yes,Yes,9,44,1,0,1,24,DeepCage,DeepCage,None,0,0,0,0,0,0,0,6,0,34,105,129,173,0,0,0,1,5
2025pncmp_qm24,qm,1,24,frc4043,0,1,0,0,0,0,1,0,0,2,3,4,1,0,Deep Climb,2,2 coral auto? I thought it was three,"fast and acurate, worth picking, didnt miss a single one","their area was bombareded with algea, but they cleared out and scored last minute",Aarush V,0,0,1,0,0,frc957,frc10416,frc2522,173,149,frc4043,frc1425,frc3574,red,35,Yes,Yes,Yes,9,44,1,0,1,24,DeepCage,DeepCage,None,0,0,0,0,0,0,0,6,0,34,105,129,173,0,0,0,1,5
2025pncmp_qm24,qm,1,24,frc1425,0,1,0,0,0,0,1,0,0,3,2,3,5,0,None,2,"Scored two coral on l4, pretty quick, and almost placed a third.","Mostly cycled coral, started with consistent l1 placing, then moved up to l4 and l3, and some coral on l2. Had faster cycles at l2 and l3. Really good team with coral placing. Also removed one algae.",Didn't climb or park as they were still scoring coral.,Dev Sharma,0,0,1,0,0,frc957,frc10416,frc2522,173,149,frc4043,frc1425,frc3574,red,35,Yes,Yes,Yes,9,44,1,0,1,24,DeepCage,DeepCage,None,0,0,0,0,0,0,0,6,0,34,105,129,173,0,0,0,1,5
