key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_L3,a_L2,a_L1,t_ground_alg,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,stuck_on_alg,auto_Notes,tele_Notes,a_reefAlgae,match_Scouter,a_Proc,a_L4,endgame_Notes,a_Net,t_Defense,a_Leave,r1,b2,b3,b1,ba_bluescore,r2,r3,ba_redscore,ba_winning_alliance,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_autoCoralCount,ba_autoCoralPoints,ba_autoLineRobot1
2025dal_qm112,qm,1,112,frc6909,,,,,,,,,,,,,,,,,,,,,,,,,frc9312,frc4655,frc6909,frc4500,-1,frc1731,frc694,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm113,qm,1,113,frc4415,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc9032,frc179,frc2129,-1,frc6424,frc649,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm113,qm,1,113,frc6424,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc9032,frc179,frc2129,-1,frc6424,frc649,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm113,qm,1,113,frc649,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc9032,frc179,frc2129,-1,frc6424,frc649,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm113,qm,1,113,frc2129,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc9032,frc179,frc2129,-1,frc6424,frc649,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm113,qm,1,113,frc9032,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc9032,frc179,frc2129,-1,frc6424,frc649,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm113,qm,1,113,frc179,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc9032,frc179,frc2129,-1,frc6424,frc649,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm114,qm,1,114,frc9432,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc7048,frc3256,frc6832,-1,frc9484,frc4607,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm114,qm,1,114,frc9484,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc7048,frc3256,frc6832,-1,frc9484,frc4607,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm114,qm,1,114,frc4607,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc7048,frc3256,frc6832,-1,frc9484,frc4607,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm114,qm,1,114,frc6832,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc7048,frc3256,frc6832,-1,frc9484,frc4607,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm114,qm,1,114,frc7048,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc7048,frc3256,frc6832,-1,frc9484,frc4607,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm114,qm,1,114,frc3256,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc7048,frc3256,frc6832,-1,frc9484,frc4607,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm115,qm,1,115,frc1833,,,,,,,,,,,,,,,,,,,,,,,,,frc1833,frc4421,frc3284,frc5660,-1,frc1481,frc2648,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm115,qm,1,115,frc1481,,,,,,,,,,,,,,,,,,,,,,,,,frc1833,frc4421,frc3284,frc5660,-1,frc1481,frc2648,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm115,qm,1,115,frc2648,,,,,,,,,,,,,,,,,,,,,,,,,frc1833,frc4421,frc3284,frc5660,-1,frc1481,frc2648,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm115,qm,1,115,frc5660,,,,,,,,,,,,,,,,,,,,,,,,,frc1833,frc4421,frc3284,frc5660,-1,frc1481,frc2648,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm115,qm,1,115,frc4421,,,,,,,,,,,,,,,,,,,,,,,,,frc1833,frc4421,frc3284,frc5660,-1,frc1481,frc2648,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm115,qm,1,115,frc3284,,,,,,,,,,,,,,,,,,,,,,,,,frc1833,frc4421,frc3284,frc5660,-1,frc1481,frc2648,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm116,qm,1,116,frc4613,,,,,,,,,,,,,,,,,,,,,,,,,frc4613,frc1796,frc10260,frc900,-1,frc1369,frc6995,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm116,qm,1,116,frc1369,,,,,,,,,,,,,,,,,,,,,,,,,frc4613,frc1796,frc10260,frc900,-1,frc1369,frc6995,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm116,qm,1,116,frc6995,,,,,,,,,,,,,,,,,,,,,,,,,frc4613,frc1796,frc10260,frc900,-1,frc1369,frc6995,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm116,qm,1,116,frc900,,,,,,,,,,,,,,,,,,,,,,,,,frc4613,frc1796,frc10260,frc900,-1,frc1369,frc6995,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm116,qm,1,116,frc1796,,,,,,,,,,,,,,,,,,,,,,,,,frc4613,frc1796,frc10260,frc900,-1,frc1369,frc6995,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm116,qm,1,116,frc10260,,,,,,,,,,,,,,,,,,,,,,,,,frc4613,frc1796,frc10260,frc900,-1,frc1369,frc6995,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm117,qm,1,117,frc4967,,,,,,,,,,,,,,,,,,,,,,,,,frc4967,frc1847,frc6911,frc537,-1,frc3891,frc4013,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm117,qm,1,117,frc3891,,,,,,,,,,,,,,,,,,,,,,,,,frc4967,frc1847,frc6911,frc537,-1,frc3891,frc4013,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm117,qm,1,117,frc4013,,,,,,,,,,,,,,,,,,,,,,,,,frc4967,frc1847,frc6911,frc537,-1,frc3891,frc4013,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm117,qm,1,117,frc537,,,,,,,,,,,,,,,,,,,,,,,,,frc4967,frc1847,frc6911,frc537,-1,frc3891,frc4013,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm117,qm,1,117,frc1847,,,,,,,,,,,,,,,,,,,,,,,,,frc4967,frc1847,frc6911,frc537,-1,frc3891,frc4013,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm117,qm,1,117,frc6911,,,,,,,,,,,,,,,,,,,,,,,,,frc4967,frc1847,frc6911,frc537,-1,frc3891,frc4013,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm118,qm,1,118,frc4451,,,,,,,,,,,,,,,,,,,,,,,,,frc4451,frc1671,frc4005,frc1425,-1,frc8808,frc226,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm118,qm,1,118,frc8808,,,,,,,,,,,,,,,,,,,,,,,,,frc4451,frc1671,frc4005,frc1425,-1,frc8808,frc226,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm118,qm,1,118,frc226,,,,,,,,,,,,,,,,,,,,,,,,,frc4451,frc1671,frc4005,frc1425,-1,frc8808,frc226,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm118,qm,1,118,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,frc4451,frc1671,frc4005,frc1425,-1,frc8808,frc226,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm118,qm,1,118,frc1671,,,,,,,,,,,,,,,,,,,,,,,,,frc4451,frc1671,frc4005,frc1425,-1,frc8808,frc226,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm118,qm,1,118,frc4005,,,,,,,,,,,,,,,,,,,,,,,,,frc4451,frc1671,frc4005,frc1425,-1,frc8808,frc226,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm119,qm,1,119,frc6017,,,,,,,,,,,,,,,,,,,,,,,,,frc6017,frc6146,frc3297,frc2438,-1,frc4068,frc302,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm119,qm,1,119,frc4068,,,,,,,,,,,,,,,,,,,,,,,,,frc6017,frc6146,frc3297,frc2438,-1,frc4068,frc302,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm119,qm,1,119,frc302,,,,,,,,,,,,,,,,,,,,,,,,,frc6017,frc6146,frc3297,frc2438,-1,frc4068,frc302,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm119,qm,1,119,frc2438,,,,,,,,,,,,,,,,,,,,,,,,,frc6017,frc6146,frc3297,frc2438,-1,frc4068,frc302,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm119,qm,1,119,frc6146,,,,,,,,,,,,,,,,,,,,,,,,,frc6017,frc6146,frc3297,frc2438,-1,frc4068,frc302,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm119,qm,1,119,frc3297,,,,,,,,,,,,,,,,,,,,,,,,,frc6017,frc6146,frc3297,frc2438,-1,frc4068,frc302,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm12,qm,1,12,frc3284,3,0,0,0,0,1,0,0,0,0,0,4,Park,15,"Left, coral fell out, and missed algae removal and therefore didn't put anything into the net.","Put 4 coral on l1, has ground collect but only works for l1. Also removed one algae, but did absolutely nothing after that. Attempted to place one algae in the net, and missed.",0,DS,0,0,"Parked, and didn't or just ran out of time to climb.",0,0,1,frc3284,frc537,frc226,frc5968,154,frc2129,frc494,155,red,0,20,1,Yes,Yes,9,23,0,1,0,14,Parked,None,DeepCage,0,0,0,0,0,0,2,4,0,28,98,132,155,2,2,14,Yes
2025dal_qm12,qm,1,12,frc2129,1,0,0,0,0,1,0,0,6,4,2,0,None,0,Did nothing in auto,did great in Tele op with versatility in coral,0,np,0,0,failed to park because they were focused on coral,0,0,1,frc3284,frc537,frc226,frc5968,154,frc2129,frc494,155,red,0,20,1,Yes,Yes,9,23,0,1,0,14,Parked,None,DeepCage,0,0,0,0,0,0,2,4,0,28,98,132,155,2,2,14,Yes
2025dal_qm12,qm,1,12,frc494,5,0,0,0,0,2,0,1,1,5,4,0,Deep Climb,0,,"Not many notes they were consistent with scoring but their scoring mechanism is evidently bulky and slowish
",0,,0,2,,0,0,1,frc3284,frc537,frc226,frc5968,154,frc2129,frc494,155,red,0,20,1,Yes,Yes,9,23,0,1,0,14,Parked,None,DeepCage,0,0,0,0,0,0,2,4,0,28,98,132,155,2,2,14,Yes
2025dal_qm12,qm,1,12,frc5968,4,0,0,0,3,0,0,2,2,1,0,0,Park,0,they missed one on L4,"they were able to do both coral and alage, but were not that good at either. they were slow at collecting alage and it took them a long time to place them in the processor(no net). They were not much better at coral, they did have decent station collect, but there placing was really slow. They were generally a slow bot and they moved slow  ",0,HD,0,0,they just parked and di not attempt to climb,0,0,1,frc3284,frc537,frc226,frc5968,154,frc2129,frc494,155,red,0,24,1,Yes,Yes,9,30,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,3,3,0,22,74,124,154,2,3,21,Yes
2025dal_qm12,qm,1,12,frc537,3,0,0,0,0,0,0,0,4,2,2,1,Deep Climb,0,"Moved forward, backward, sideways moved up, then spun in a circle. Robo got moves","They don't have the best intake, essentially just a curved flat price of metal. Not reliable",0,AV,0,0,9 sec climb,0,0,1,frc3284,frc537,frc226,frc5968,154,frc2129,frc494,155,red,0,24,1,Yes,Yes,9,30,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,3,3,0,22,74,124,154,2,3,21,Yes
2025dal_qm12,qm,1,12,frc226,2,0,0,0,0,4,1,0,0,3,3,0,Deep Climb,0,Placed all 3 well,"missed 3 coral on L3, focus on L2 and removed algae",0,CW,0,3,easy deep climb,0,0,1,frc3284,frc537,frc226,frc5968,154,frc2129,frc494,155,red,0,24,1,Yes,Yes,9,30,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,3,3,0,22,74,124,154,2,3,21,Yes
2025dal_qm120,qm,1,120,frc4500,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm120,qm,1,120,frc4786,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm120,qm,1,120,frc7197,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm120,qm,1,120,frc6348,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm120,qm,1,120,frc7525,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm120,qm,1,120,frc4655,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm121,qm,1,121,frc9280,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm121,qm,1,121,frc5968,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm121,qm,1,121,frc10291,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm121,qm,1,121,frc78,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm121,qm,1,121,frc418,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm121,qm,1,121,frc3173,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm122,qm,1,122,frc8575,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm122,qm,1,122,frc3255,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm122,qm,1,122,frc3792,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm122,qm,1,122,frc7257,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm122,qm,1,122,frc6909,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm122,qm,1,122,frc9301,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm123,qm,1,123,frc649,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm123,qm,1,123,frc1678,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm123,qm,1,123,frc9312,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm123,qm,1,123,frc9199,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm123,qm,1,123,frc2630,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm123,qm,1,123,frc8738,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm124,qm,1,124,frc3492,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm124,qm,1,124,frc7034,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm124,qm,1,124,frc2129,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm124,qm,1,124,frc2056,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm124,qm,1,124,frc1507,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm124,qm,1,124,frc10698,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm125,qm,1,125,frc494,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm125,qm,1,125,frc694,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm125,qm,1,125,frc6424,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm125,qm,1,125,frc1731,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm125,qm,1,125,frc2724,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm125,qm,1,125,frc6083,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025dal_qm13,qm,1,13,frc4500,1,0,0,0,0,2,0,0,6,6,0,0,Deep Climb,0,"Missed one coral place on l4, and only put one coral on l4. ","Scored a total of 12 coral, placed efficiently and well on l4 and l3, and also removed two algae.",0,DS,0,1,Deep climbed well and over ground and in good time.,0,0,0,frc4500,frc1671,frc3492,frc1369,168,frc2438,frc6832,145,blue,0,20,1,Yes,Yes,9,19,0,1,0,14,DeepCage,Parked,None,0,0,0,0,0,0,2,1,0,24,92,126,145,2,2,10,Yes
2025dal_qm13,qm,1,13,frc2438,4,0,0,0,0,0,0,0,6,1,1,3,Park,0,Rewatch this portion please,did great in various levels for coral,0,np,0,2,parked at last moment ,0,0,1,frc4500,frc1671,frc3492,frc1369,168,frc2438,frc6832,145,blue,0,20,1,Yes,Yes,9,19,0,1,0,14,DeepCage,Parked,None,0,0,0,0,0,0,2,1,0,24,92,126,145,2,2,10,Yes
2025dal_qm13,qm,1,13,frc6832,3,0,0,0,0,0,0,2,0,0,0,0,None,0,,They didn't really do much. ,0,,0,0,,0,0,1,frc4500,frc1671,frc3492,frc1369,168,frc2438,frc6832,145,blue,0,20,1,Yes,Yes,9,19,0,1,0,14,DeepCage,Parked,None,0,0,0,0,0,0,2,1,0,24,92,126,145,2,2,10,Yes
2025dal_qm13,qm,1,13,frc1369,3,0,0,0,4,2,4,2,0,1,0,1,Park,0,they completed every thing they attempted and then finished,"they were able to be effective at alage, but not so much as coral. they were able to reef and ground collect alage  pretty good. they were able to quickly score in the processor and the net. they were slow at station collect and had really inconsistent and slow coral placing, but they were able to move pretty fast.",1,HD,0,1,they ran out of time to attempt to climb,1,0,1,frc4500,frc1671,frc3492,frc1369,168,frc2438,frc6832,145,blue,0,48,1,Yes,Yes,9,27,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,9,5,0,26,87,141,168,2,3,18,Yes
2025dal_qm13,qm,1,13,frc1671,5,0,0,0,0,4,2,0,5,2,1,0,Park,0,"missed one since they almost fell over, but made the second","they are fast, but tend to almost fall over. They were really fast at algea",0,AV,0,1,"timed it wrong, didn't make it up",0,0,1,frc4500,frc1671,frc3492,frc1369,168,frc2438,frc6832,145,blue,0,48,1,Yes,Yes,9,27,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,9,5,0,26,87,141,168,2,3,18,Yes
2025dal_qm13,qm,1,13,frc3492,2,0,1,0,0,0,0,0,0,5,6,1,Park,0,Placed an L2 than sat at station ,"missed 3 coral for L3,",0,CW,0,0,park no time,0,0,1,frc4500,frc1671,frc3492,frc1369,168,frc2438,frc6832,145,blue,0,48,1,Yes,Yes,9,27,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,9,5,0,26,87,141,168,2,3,18,Yes
2025dal_qm14,qm,1,14,frc10291,3,0,0,0,0,2,0,0,0,3,2,2,Deep Climb,0,"Removed one algae, missed L4 coral place, and missed processor algae place.","Only placed 7 coral, mostly on l3 and l2, but also removed 2 algae, was slow, but okay.",1,DS,0,0,"Deep climbed, and was well over ground, but tippy to one side.",0,0,1,frc10291,frc6911,frc3792,frc9484,173,frc1833,frc4068,222,red,0,36,1,Yes,Yes,9,44,1,1,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,6,6,0,36,116,178,222,2,5,35,Yes
2025dal_qm14,qm,1,14,frc1833,1,0,0,0,0,0,0,0,3,1,4,1,Deep Climb,0,Almost a 4 coral auto,very fast cycles,0,Np,0,3,successful deep climb with a comfortable amount of time left,0,0,1,frc10291,frc6911,frc3792,frc9484,173,frc1833,frc4068,222,red,0,36,1,Yes,Yes,9,44,1,1,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,6,6,0,36,116,178,222,2,5,35,Yes
2025dal_qm14,qm,1,14,frc4068,5,0,0,0,0,0,0,2,4,4,4,0,None,0,,Decent cycling,0,SG,0,2,,0,0,1,frc10291,frc6911,frc3792,frc9484,173,frc1833,frc4068,222,red,0,36,1,Yes,Yes,9,44,1,1,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,6,6,0,36,116,178,222,2,5,35,Yes
2025dal_qm14,qm,1,14,frc9484,2,0,0,0,0,1,0,0,3,0,0,0,Park,0,they missed an L4 coral,"played defense for last 20 seconds. They were a weak robot though because they focused coral, but they had an inconsistent station collect, their movement was okay, but they really struggled with placing the coral. They were able to remove alage easily but they did not score the algae ",1,HD,0,0,they ran out of time,0,1,1,frc10291,frc6911,frc3792,frc9484,173,frc1833,frc4068,222,red,0,60,1,Yes,Yes,9,16,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,6,3,0,25,81,157,173,6,1,7,Yes
2025dal_qm14,qm,1,14,frc6911,3,0,0,0,0,2,2,0,4,8,1,0,Park,0,,,2,LV,0,1,,2,0,1,frc10291,frc6911,frc3792,frc9484,173,frc1833,frc4068,222,red,0,60,1,Yes,Yes,9,16,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,6,3,0,25,81,157,173,6,1,7,Yes
2025dal_qm14,qm,1,14,frc3792,4,0,0,1,0,0,0,6,0,0,0,10,Deep Climb,0,Missed 2 L1,"very fast at algae and L1 only, ",0,CW,0,0,deep cage climb ,0,0,1,frc10291,frc6911,frc3792,frc9484,173,frc1833,frc4068,222,red,0,60,1,Yes,Yes,9,16,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,6,3,0,25,81,157,173,6,1,7,Yes
2025dal_qm15,qm,1,15,frc1796,1,0,0,1,3,3,3,0,2,6,4,0,Deep Climb,0,"Auto was really quick, scored 2 coral on l4, and accidentally scored the missed 3rd on l1.","Had a total of 12 coral placed, placing was really good and quick, but algae was even better, ground collected 3, and removed 3, and put 3  of those algae in the net, only missed the 4th time.",0,DS,0,2,Deep climbed in around 13 seconds well over ground.,0,0,1,frc1796,frc302,frc4421,frc3256,195,frc9199,frc78,226,red,0,36,1,Yes,Yes,9,44,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,6,6,0,33,110,182,226,2,5,35,Yes
